date,symptom,n
2020-02-04,s06,1252.0
2020-02-04,s07,6.0
2020-02-04,s08,0.0
2020-02-04,s10,1.0
2020-02-04,s11,1462.0
2020-02-04,s12,24.0
2020-02-04,s13,0.0
2020-02-04,s14,266.0
2020-02-04,s15,6.0
2020-02-04,s16,0.0
2020-02-04,s17,1.0
2020-02-04,s19,0.0
2020-02-04,s20,13.0
2020-02-04,s21,5312.0
2020-02-04,s22,557.0
2020-02-04,s23,494.0
2020-02-04,s24,362.0
2020-02-04,s25,0.0
2020-02-04,s26,0.0
2020-02-04,s27,104.0
2020-02-04,s28,441.0
2020-02-04,s29,1461.0
2020-02-04,s30,1243.0
2020-02-04,s31,0.0
2020-02-04,s32,1.0
2020-02-04,s33,11.0
2020-02-04,s34,0.0
2020-02-04,s35,3.0
2020-02-04,s36,124.0
2020-02-04,s37,53.0
2020-02-04,s38,0.0
2020-02-04,s39,4.0
2020-02-04,s40,0.0
2020-02-04,s41,0.0
2020-02-04,s42,105.0
2020-02-04,s43,5.0
2020-02-04,s44,0.0
2020-02-04,s45,11.0
2020-02-04,s46,0.0
2020-02-04,s47,0.0
2020-02-04,s48,0.0
2020-02-04,s49,332.0
2020-02-04,s50,4.0
2020-02-04,s53,3.0
2020-02-04,s54,0.0
2020-02-04,s55,334.0
2020-02-04,s56,471.0
2020-02-05,s01,0.0
2020-02-05,s02,0.0
2020-02-05,s03,1.0
2020-02-05,s04,0.0
2020-02-05,s05,57.0
2020-02-05,s06,1348.0
2020-02-05,s07,10.0
2020-02-05,s08,1.0
2020-02-05,s10,2.0
2020-02-05,s11,1403.0
2020-02-05,s12,17.0
2020-02-05,s13,1.0
2020-02-05,s14,226.0
2020-02-05,s15,6.0
2020-02-05,s16,0.0
2020-02-05,s17,2.0
2020-02-05,s19,0.0
2020-02-05,s20,13.0
2020-02-05,s21,5334.0
2020-02-05,s22,509.0
2020-02-05,s23,464.0
2020-02-05,s24,349.0
2020-02-05,s25,0.0
2020-02-05,s26,0.0
2020-02-05,s27,97.0
2020-02-05,s28,407.0
2020-02-05,s29,1404.0
2020-02-05,s30,1156.0
2020-02-05,s31,0.0
2020-02-05,s32,2.0
2020-02-05,s33,2.0
2020-02-05,s34,0.0
2020-02-05,s35,1.0
2020-02-05,s36,145.0
2020-02-05,s37,58.0
2020-02-05,s38,0.0
2020-02-05,s39,2.0
2020-02-05,s40,0.0
2020-02-05,s41,0.0
2020-02-05,s42,107.0
2020-02-05,s43,4.0
2020-02-05,s44,0.0
2020-02-05,s45,7.0
2020-02-05,s46,0.0
2020-02-05,s47,1.0
2020-02-05,s48,0.0
2020-02-05,s49,360.0
2020-02-05,s50,1.0
2020-02-05,s53,2.0
2020-02-05,s54,0.0
2020-02-05,s55,306.0
2020-02-05,s56,516.0
2020-02-06,s01,0.0
2020-02-06,s02,0.0
2020-02-06,s03,0.0
2020-02-06,s04,0.0
2020-02-06,s05,55.0
2020-02-06,s06,1396.0
2020-02-06,s07,8.0
2020-02-06,s08,0.0
2020-02-06,s10,2.0
2020-02-06,s11,1382.0
2020-02-06,s12,9.0
2020-02-06,s13,0.0
2020-02-06,s14,217.0
2020-02-06,s15,1.0
2020-02-06,s16,0.0
2020-02-06,s17,3.0
2020-02-06,s19,0.0
2020-02-06,s20,15.0
2020-02-06,s21,4988.0
2020-02-06,s22,506.0
2020-02-06,s23,492.0
2020-02-06,s24,330.0
2020-02-06,s25,0.0
2020-02-06,s26,0.0
2020-02-06,s27,89.0
2020-02-06,s28,377.0
2020-02-06,s29,1382.0
2020-02-06,s30,1136.0
2020-02-06,s31,0.0
2020-02-06,s32,0.0
2020-02-06,s33,2.0
2020-02-06,s34,0.0
2020-02-06,s35,1.0
2020-02-06,s36,140.0
2020-02-06,s37,63.0
2020-02-06,s38,0.0
2020-02-06,s39,2.0
2020-02-06,s40,0.0
2020-02-06,s41,0.0
2020-02-06,s42,73.0
2020-02-06,s43,4.0
2020-02-06,s44,0.0
2020-02-06,s45,5.0
2020-02-06,s46,0.0
2020-02-06,s47,0.0
2020-02-06,s48,0.0
2020-02-06,s49,300.0
2020-02-06,s50,0.0
2020-02-06,s53,2.0
2020-02-06,s54,1.0
2020-02-06,s55,290.0
2020-02-06,s56,413.0
2020-02-07,s01,0.0
2020-02-07,s02,0.0
2020-02-07,s03,0.0
2020-02-07,s04,0.0
2020-02-07,s05,46.0
2020-02-07,s06,1419.0
2020-02-07,s07,8.0
2020-02-07,s08,0.0
2020-02-07,s10,0.0
2020-02-07,s11,1222.0
2020-02-07,s12,14.0
2020-02-07,s13,0.0
2020-02-07,s14,188.0
2020-02-07,s15,4.0
2020-02-07,s16,0.0
2020-02-07,s17,1.0
2020-02-07,s19,0.0
2020-02-07,s20,16.0
2020-02-07,s21,4579.0
2020-02-07,s22,403.0
2020-02-07,s23,417.0
2020-02-07,s24,264.0
2020-02-07,s25,0.0
2020-02-07,s26,0.0
2020-02-07,s27,72.0
2020-02-07,s28,370.0
2020-02-07,s29,1222.0
2020-02-07,s30,1008.0
2020-02-07,s31,0.0
2020-02-07,s32,1.0
2020-02-07,s33,2.0
2020-02-07,s34,0.0
2020-02-07,s35,0.0
2020-02-07,s36,144.0
2020-02-07,s37,43.0
2020-02-07,s38,1.0
2020-02-07,s39,2.0
2020-02-07,s40,1.0
2020-02-07,s41,1.0
2020-02-07,s42,79.0
2020-02-07,s43,5.0
2020-02-07,s44,0.0
2020-02-07,s45,4.0
2020-02-07,s46,0.0
2020-02-07,s47,0.0
2020-02-07,s48,0.0
2020-02-07,s49,262.0
2020-02-07,s50,0.0
2020-02-07,s53,5.0
2020-02-07,s54,0.0
2020-02-07,s55,274.0
2020-02-07,s56,353.0
2020-02-08,s01,0.0
2020-02-08,s02,0.0
2020-02-08,s03,0.0
2020-02-08,s04,0.0
2020-02-08,s05,47.0
2020-02-08,s06,1184.0
2020-02-08,s07,5.0
2020-02-08,s08,0.0
2020-02-08,s10,1.0
2020-02-08,s11,1044.0
2020-02-08,s12,22.0
2020-02-08,s13,2.0
2020-02-08,s14,180.0
2020-02-08,s15,2.0
2020-02-08,s16,0.0
2020-02-08,s17,3.0
2020-02-08,s19,0.0
2020-02-08,s20,7.0
2020-02-08,s21,4584.0
2020-02-08,s22,387.0
2020-02-08,s23,395.0
2020-02-08,s24,282.0
2020-02-08,s25,0.0
2020-02-08,s26,0.0
2020-02-08,s27,55.0
2020-02-08,s28,327.0
2020-02-08,s29,1040.0
2020-02-08,s30,875.0
2020-02-08,s31,0.0
2020-02-08,s32,1.0
2020-02-08,s33,2.0
2020-02-08,s34,0.0
2020-02-08,s35,0.0
2020-02-08,s36,204.0
2020-02-08,s37,59.0
2020-02-08,s38,0.0
2020-02-08,s39,0.0
2020-02-08,s40,0.0
2020-02-08,s41,0.0
2020-02-08,s42,118.0
2020-02-08,s43,5.0
2020-02-08,s44,0.0
2020-02-08,s45,3.0
2020-02-08,s46,0.0
2020-02-08,s47,2.0
2020-02-08,s48,0.0
2020-02-08,s49,260.0
2020-02-08,s50,1.0
2020-02-08,s53,1.0
2020-02-08,s54,0.0
2020-02-08,s55,243.0
2020-02-08,s56,401.0
2020-02-09,s01,0.0
2020-02-09,s02,0.0
2020-02-09,s03,1.0
2020-02-09,s04,1.0
2020-02-09,s05,55.0
2020-02-09,s06,1232.0
2020-02-09,s07,5.0
2020-02-09,s08,1.0
2020-02-09,s10,1.0
2020-02-09,s11,1177.0
2020-02-09,s12,3.0
2020-02-09,s13,1.0
2020-02-09,s14,176.0
2020-02-09,s15,1.0
2020-02-09,s16,0.0
2020-02-09,s17,3.0
2020-02-09,s19,0.0
2020-02-09,s20,3.0
2020-02-09,s21,5035.0
2020-02-09,s22,477.0
2020-02-09,s23,504.0
2020-02-09,s24,281.0
2020-02-09,s25,0.0
2020-02-09,s26,0.0
2020-02-09,s27,76.0
2020-02-09,s28,392.0
2020-02-09,s29,1177.0
2020-02-09,s30,943.0
2020-02-09,s31,0.0
2020-02-09,s32,3.0
2020-02-09,s33,2.0
2020-02-09,s34,0.0
2020-02-09,s35,4.0
2020-02-09,s36,154.0
2020-02-09,s37,54.0
2020-02-09,s38,0.0
2020-02-09,s39,2.0
2020-02-09,s40,0.0
2020-02-09,s41,0.0
2020-02-09,s42,97.0
2020-02-09,s43,4.0
2020-02-09,s44,0.0
2020-02-09,s45,7.0
2020-02-09,s46,0.0
2020-02-09,s47,0.0
2020-02-09,s48,1.0
2020-02-09,s49,271.0
2020-02-09,s50,0.0
2020-02-09,s53,5.0
2020-02-09,s54,0.0
2020-02-09,s55,271.0
2020-02-09,s56,466.0
2020-02-10,s01,0.0
2020-02-10,s02,0.0
2020-02-10,s03,0.0
2020-02-10,s04,0.0
2020-02-10,s05,59.0
2020-02-10,s06,1510.0
2020-02-10,s07,11.0
2020-02-10,s08,0.0
2020-02-10,s10,4.0
2020-02-10,s11,1485.0
2020-02-10,s12,15.0
2020-02-10,s13,0.0
2020-02-10,s14,186.0
2020-02-10,s15,3.0
2020-02-10,s16,1.0
2020-02-10,s17,2.0
2020-02-10,s19,0.0
2020-02-10,s20,15.0
2020-02-10,s21,5772.0
2020-02-10,s22,658.0
2020-02-10,s23,652.0
2020-02-10,s24,412.0
2020-02-10,s25,0.0
2020-02-10,s26,0.0
2020-02-10,s27,88.0
2020-02-10,s28,472.0
2020-02-10,s29,1488.0
2020-02-10,s30,1304.0
2020-02-10,s31,0.0
2020-02-10,s32,2.0
2020-02-10,s33,4.0
2020-02-10,s34,0.0
2020-02-10,s35,2.0
2020-02-10,s36,198.0
2020-02-10,s37,59.0
2020-02-10,s38,0.0
2020-02-10,s39,7.0
2020-02-10,s40,0.0
2020-02-10,s41,0.0
2020-02-10,s42,219.0
2020-02-10,s43,18.0
2020-02-10,s44,0.0
2020-02-10,s45,7.0
2020-02-10,s46,0.0
2020-02-10,s47,0.0
2020-02-10,s48,0.0
2020-02-10,s49,437.0
2020-02-10,s50,1.0
2020-02-10,s53,5.0
2020-02-10,s54,0.0
2020-02-10,s55,372.0
2020-02-10,s56,405.0
2020-02-11,s01,0.0
2020-02-11,s02,0.0
2020-02-11,s03,0.0
2020-02-11,s04,0.0
2020-02-11,s05,70.0
2020-02-11,s06,1332.0
2020-02-11,s07,6.0
2020-02-11,s08,0.0
2020-02-11,s10,2.0
2020-02-11,s11,1617.0
2020-02-11,s12,25.0
2020-02-11,s13,0.0
2020-02-11,s14,215.0
2020-02-11,s15,2.0
2020-02-11,s16,0.0
2020-02-11,s17,2.0
2020-02-11,s19,0.0
2020-02-11,s20,12.0
2020-02-11,s21,5029.0
2020-02-11,s22,738.0
2020-02-11,s23,554.0
2020-02-11,s24,380.0
2020-02-11,s25,0.0
2020-02-11,s26,0.0
2020-02-11,s27,125.0
2020-02-11,s28,762.0
2020-02-11,s29,1620.0
2020-02-11,s30,1502.0
2020-02-11,s31,0.0
2020-02-11,s32,2.0
2020-02-11,s33,7.0
2020-02-11,s34,0.0
2020-02-11,s35,3.0
2020-02-11,s36,201.0
2020-02-11,s37,61.0
2020-02-11,s38,0.0
2020-02-11,s39,0.0
2020-02-11,s40,0.0
2020-02-11,s41,0.0
2020-02-11,s42,129.0
2020-02-11,s43,19.0
2020-02-11,s44,0.0
2020-02-11,s45,3.0
2020-02-11,s46,0.0
2020-02-11,s47,0.0
2020-02-11,s48,0.0
2020-02-11,s49,585.0
2020-02-11,s50,0.0
2020-02-11,s53,4.0
2020-02-11,s54,0.0
2020-02-11,s55,371.0
2020-02-11,s56,408.0
2020-02-12,s01,0.0
2020-02-12,s02,1.0
2020-02-12,s03,1.0
2020-02-12,s04,0.0
2020-02-12,s05,59.0
2020-02-12,s06,1514.0
2020-02-12,s07,10.0
2020-02-12,s08,0.0
2020-02-12,s10,6.0
2020-02-12,s11,1666.0
2020-02-12,s12,32.0
2020-02-12,s13,0.0
2020-02-12,s14,203.0
2020-02-12,s15,2.0
2020-02-12,s16,0.0
2020-02-12,s17,1.0
2020-02-12,s19,0.0
2020-02-12,s20,16.0
2020-02-12,s21,5201.0
2020-02-12,s22,718.0
2020-02-12,s23,489.0
2020-02-12,s24,420.0
2020-02-12,s25,0.0
2020-02-12,s26,0.0
2020-02-12,s27,85.0
2020-02-12,s28,534.0
2020-02-12,s29,1666.0
2020-02-12,s30,1453.0
2020-02-12,s31,0.0
2020-02-12,s32,0.0
2020-02-12,s33,7.0
2020-02-12,s34,0.0
2020-02-12,s35,0.0
2020-02-12,s36,237.0
2020-02-12,s37,71.0
2020-02-12,s38,0.0
2020-02-12,s39,8.0
2020-02-12,s40,0.0
2020-02-12,s41,0.0
2020-02-12,s42,102.0
2020-02-12,s43,11.0
2020-02-12,s44,0.0
2020-02-12,s45,7.0
2020-02-12,s46,0.0
2020-02-12,s47,0.0
2020-02-12,s48,0.0
2020-02-12,s49,593.0
2020-02-12,s50,0.0
2020-02-12,s53,2.0
2020-02-12,s54,0.0
2020-02-12,s55,367.0
2020-02-12,s56,432.0
2020-02-13,s01,1.0
2020-02-13,s02,0.0
2020-02-13,s03,0.0
2020-02-13,s04,0.0
2020-02-13,s05,53.0
2020-02-13,s06,1615.0
2020-02-13,s07,4.0
2020-02-13,s08,1.0
2020-02-13,s10,3.0
2020-02-13,s11,1556.0
2020-02-13,s12,18.0
2020-02-13,s13,0.0
2020-02-13,s14,202.0
2020-02-13,s15,2.0
2020-02-13,s16,1.0
2020-02-13,s17,5.0
2020-02-13,s19,0.0
2020-02-13,s20,12.0
2020-02-13,s21,5196.0
2020-02-13,s22,623.0
2020-02-13,s23,492.0
2020-02-13,s24,336.0
2020-02-13,s25,0.0
2020-02-13,s26,0.0
2020-02-13,s27,100.0
2020-02-13,s28,475.0
2020-02-13,s29,1555.0
2020-02-13,s30,1402.0
2020-02-13,s31,1.0
2020-02-13,s32,0.0
2020-02-13,s33,3.0
2020-02-13,s34,0.0
2020-02-13,s35,1.0
2020-02-13,s36,227.0
2020-02-13,s37,60.0
2020-02-13,s38,1.0
2020-02-13,s39,2.0
2020-02-13,s40,0.0
2020-02-13,s41,0.0
2020-02-13,s42,103.0
2020-02-13,s43,7.0
2020-02-13,s44,0.0
2020-02-13,s45,5.0
2020-02-13,s46,0.0
2020-02-13,s47,0.0
2020-02-13,s48,0.0
2020-02-13,s49,511.0
2020-02-13,s50,0.0
2020-02-13,s53,1.0
2020-02-13,s54,0.0
2020-02-13,s55,320.0
2020-02-13,s56,468.0
2020-02-14,s01,0.0
2020-02-14,s02,0.0
2020-02-14,s03,0.0
2020-02-14,s04,0.0
2020-02-14,s05,42.0
2020-02-14,s06,1528.0
2020-02-14,s07,9.0
2020-02-14,s08,2.0
2020-02-14,s10,2.0
2020-02-14,s11,1474.0
2020-02-14,s12,17.0
2020-02-14,s13,0.0
2020-02-14,s14,168.0
2020-02-14,s15,2.0
2020-02-14,s16,0.0
2020-02-14,s17,1.0
2020-02-14,s19,0.0
2020-02-14,s20,7.0
2020-02-14,s21,4819.0
2020-02-14,s22,542.0
2020-02-14,s23,452.0
2020-02-14,s24,286.0
2020-02-14,s25,0.0
2020-02-14,s26,0.0
2020-02-14,s27,80.0
2020-02-14,s28,371.0
2020-02-14,s29,1470.0
2020-02-14,s30,1215.0
2020-02-14,s31,0.0
2020-02-14,s32,1.0
2020-02-14,s33,0.0
2020-02-14,s34,0.0
2020-02-14,s35,1.0
2020-02-14,s36,188.0
2020-02-14,s37,55.0
2020-02-14,s38,0.0
2020-02-14,s39,1.0
2020-02-14,s40,0.0
2020-02-14,s41,0.0
2020-02-14,s42,155.0
2020-02-14,s43,9.0
2020-02-14,s44,0.0
2020-02-14,s45,4.0
2020-02-14,s46,0.0
2020-02-14,s47,0.0
2020-02-14,s48,0.0
2020-02-14,s49,429.0
2020-02-14,s50,1.0
2020-02-14,s53,3.0
2020-02-14,s54,2.0
2020-02-14,s55,279.0
2020-02-14,s56,387.0
2020-02-15,s01,0.0
2020-02-15,s02,0.0
2020-02-15,s03,0.0
2020-02-15,s04,0.0
2020-02-15,s05,44.0
2020-02-15,s06,1359.0
2020-02-15,s07,7.0
2020-02-15,s08,1.0
2020-02-15,s10,4.0
2020-02-15,s11,1337.0
2020-02-15,s12,15.0
2020-02-15,s13,0.0
2020-02-15,s14,163.0
2020-02-15,s15,2.0
2020-02-15,s16,0.0
2020-02-15,s17,1.0
2020-02-15,s19,0.0
2020-02-15,s20,9.0
2020-02-15,s21,4638.0
2020-02-15,s22,491.0
2020-02-15,s23,403.0
2020-02-15,s24,259.0
2020-02-15,s25,0.0
2020-02-15,s26,0.0
2020-02-15,s27,72.0
2020-02-15,s28,347.0
2020-02-15,s29,1337.0
2020-02-15,s30,1113.0
2020-02-15,s31,0.0
2020-02-15,s32,0.0
2020-02-15,s33,1.0
2020-02-15,s34,0.0
2020-02-15,s35,1.0
2020-02-15,s36,176.0
2020-02-15,s37,41.0
2020-02-15,s38,0.0
2020-02-15,s39,1.0
2020-02-15,s40,0.0
2020-02-15,s41,0.0
2020-02-15,s42,66.0
2020-02-15,s43,1.0
2020-02-15,s44,0.0
2020-02-15,s45,5.0
2020-02-15,s46,0.0
2020-02-15,s47,0.0
2020-02-15,s48,0.0
2020-02-15,s49,348.0
2020-02-15,s50,0.0
2020-02-15,s53,0.0
2020-02-15,s54,0.0
2020-02-15,s55,263.0
2020-02-15,s56,356.0
2020-02-16,s01,0.0
2020-02-16,s02,0.0
2020-02-16,s03,0.0
2020-02-16,s04,0.0
2020-02-16,s05,40.0
2020-02-16,s06,1351.0
2020-02-16,s07,1.0
2020-02-16,s08,0.0
2020-02-16,s10,0.0
2020-02-16,s11,1369.0
2020-02-16,s12,19.0
2020-02-16,s13,0.0
2020-02-16,s14,203.0
2020-02-16,s15,2.0
2020-02-16,s16,0.0
2020-02-16,s17,2.0
2020-02-16,s19,0.0
2020-02-16,s20,8.0
2020-02-16,s21,5169.0
2020-02-16,s22,549.0
2020-02-16,s23,506.0
2020-02-16,s24,330.0
2020-02-16,s25,0.0
2020-02-16,s26,0.0
2020-02-16,s27,82.0
2020-02-16,s28,388.0
2020-02-16,s29,1367.0
2020-02-16,s30,1094.0
2020-02-16,s31,0.0
2020-02-16,s32,3.0
2020-02-16,s33,0.0
2020-02-16,s34,0.0
2020-02-16,s35,0.0
2020-02-16,s36,245.0
2020-02-16,s37,49.0
2020-02-16,s38,0.0
2020-02-16,s39,2.0
2020-02-16,s40,0.0
2020-02-16,s41,0.0
2020-02-16,s42,114.0
2020-02-16,s43,8.0
2020-02-16,s44,0.0
2020-02-16,s45,7.0
2020-02-16,s46,0.0
2020-02-16,s47,0.0
2020-02-16,s48,0.0
2020-02-16,s49,362.0
2020-02-16,s50,0.0
2020-02-16,s53,2.0
2020-02-16,s54,0.0
2020-02-16,s55,302.0
2020-02-16,s56,451.0
2020-02-17,s01,0.0
2020-02-17,s02,0.0
2020-02-17,s03,0.0
2020-02-17,s04,0.0
2020-02-17,s05,62.0
2020-02-17,s06,1709.0
2020-02-17,s07,26.0
2020-02-17,s08,0.0
2020-02-17,s10,1.0
2020-02-17,s11,1564.0
2020-02-17,s12,26.0
2020-02-17,s13,1.0
2020-02-17,s14,231.0
2020-02-17,s15,0.0
2020-02-17,s16,0.0
2020-02-17,s17,1.0
2020-02-17,s19,0.0
2020-02-17,s20,6.0
2020-02-17,s21,5962.0
2020-02-17,s22,779.0
2020-02-17,s23,626.0
2020-02-17,s24,320.0
2020-02-17,s25,0.0
2020-02-17,s26,0.0
2020-02-17,s27,99.0
2020-02-17,s28,525.0
2020-02-17,s29,1564.0
2020-02-17,s30,1488.0
2020-02-17,s31,0.0
2020-02-17,s32,0.0
2020-02-17,s33,0.0
2020-02-17,s34,0.0
2020-02-17,s35,0.0
2020-02-17,s36,227.0
2020-02-17,s37,76.0
2020-02-17,s38,0.0
2020-02-17,s39,2.0
2020-02-17,s40,1.0
2020-02-17,s41,0.0
2020-02-17,s42,212.0
2020-02-17,s43,7.0
2020-02-17,s44,0.0
2020-02-17,s45,3.0
2020-02-17,s46,0.0
2020-02-17,s47,0.0
2020-02-17,s48,0.0
2020-02-17,s49,494.0
2020-02-17,s50,0.0
2020-02-17,s53,3.0
2020-02-17,s54,0.0
2020-02-17,s55,390.0
2020-02-17,s56,494.0
2020-02-18,s01,0.0
2020-02-18,s02,0.0
2020-02-18,s03,0.0
2020-02-18,s04,0.0
2020-02-18,s05,66.0
2020-02-18,s06,1587.0
2020-02-18,s07,13.0
2020-02-18,s08,1.0
2020-02-18,s10,0.0
2020-02-18,s11,1598.0
2020-02-18,s12,23.0
2020-02-18,s13,0.0
2020-02-18,s14,227.0
2020-02-18,s15,2.0
2020-02-18,s16,0.0
2020-02-18,s17,7.0
2020-02-18,s19,0.0
2020-02-18,s20,15.0
2020-02-18,s21,5546.0
2020-02-18,s22,740.0
2020-02-18,s23,567.0
2020-02-18,s24,344.0
2020-02-18,s25,0.0
2020-02-18,s26,0.0
2020-02-18,s27,114.0
2020-02-18,s28,452.0
2020-02-18,s29,1603.0
2020-02-18,s30,1596.0
2020-02-18,s31,0.0
2020-02-18,s32,1.0
2020-02-18,s33,1.0
2020-02-18,s34,0.0
2020-02-18,s35,1.0
2020-02-18,s36,217.0
2020-02-18,s37,81.0
2020-02-18,s38,0.0
2020-02-18,s39,1.0
2020-02-18,s40,0.0
2020-02-18,s41,0.0
2020-02-18,s42,133.0
2020-02-18,s43,9.0
2020-02-18,s44,0.0
2020-02-18,s45,10.0
2020-02-18,s46,0.0
2020-02-18,s47,0.0
2020-02-18,s48,0.0
2020-02-18,s49,566.0
2020-02-18,s50,0.0
2020-02-18,s53,1.0
2020-02-18,s54,0.0
2020-02-18,s55,388.0
2020-02-18,s56,615.0
2020-02-19,s01,0.0
2020-02-19,s02,0.0
2020-02-19,s03,2.0
2020-02-19,s04,0.0
2020-02-19,s05,59.0
2020-02-19,s06,1764.0
2020-02-19,s07,13.0
2020-02-19,s08,0.0
2020-02-19,s10,2.0
2020-02-19,s11,1612.0
2020-02-19,s12,28.0
2020-02-19,s13,0.0
2020-02-19,s14,226.0
2020-02-19,s15,2.0
2020-02-19,s16,1.0
2020-02-19,s17,2.0
2020-02-19,s19,0.0
2020-02-19,s20,12.0
2020-02-19,s21,5508.0
2020-02-19,s22,764.0
2020-02-19,s23,555.0
2020-02-19,s24,326.0
2020-02-19,s25,0.0
2020-02-19,s26,0.0
2020-02-19,s27,108.0
2020-02-19,s28,491.0
2020-02-19,s29,1608.0
2020-02-19,s30,1687.0
2020-02-19,s31,0.0
2020-02-19,s32,2.0
2020-02-19,s33,0.0
2020-02-19,s34,0.0
2020-02-19,s35,0.0
2020-02-19,s36,230.0
2020-02-19,s37,57.0
2020-02-19,s38,0.0
2020-02-19,s39,4.0
2020-02-19,s40,1.0
2020-02-19,s41,0.0
2020-02-19,s42,101.0
2020-02-19,s43,3.0
2020-02-19,s44,0.0
2020-02-19,s45,6.0
2020-02-19,s46,0.0
2020-02-19,s47,0.0
2020-02-19,s48,0.0
2020-02-19,s49,514.0
2020-02-19,s50,1.0
2020-02-19,s53,0.0
2020-02-19,s54,0.0
2020-02-19,s55,390.0
2020-02-19,s56,560.0
2020-02-20,s01,0.0
2020-02-20,s02,0.0
2020-02-20,s03,0.0
2020-02-20,s04,0.0
2020-02-20,s05,67.0
2020-02-20,s06,1621.0
2020-02-20,s07,9.0
2020-02-20,s08,0.0
2020-02-20,s10,1.0
2020-02-20,s11,1559.0
2020-02-20,s12,18.0
2020-02-20,s13,0.0
2020-02-20,s14,258.0
2020-02-20,s15,3.0
2020-02-20,s16,0.0
2020-02-20,s17,5.0
2020-02-20,s19,0.0
2020-02-20,s20,10.0
2020-02-20,s21,5198.0
2020-02-20,s22,692.0
2020-02-20,s23,487.0
2020-02-20,s24,346.0
2020-02-20,s25,0.0
2020-02-20,s26,0.0
2020-02-20,s27,99.0
2020-02-20,s28,438.0
2020-02-20,s29,1564.0
2020-02-20,s30,1601.0
2020-02-20,s31,0.0
2020-02-20,s32,0.0
2020-02-20,s33,1.0
2020-02-20,s34,0.0
2020-02-20,s35,1.0
2020-02-20,s36,222.0
2020-02-20,s37,61.0
2020-02-20,s38,0.0
2020-02-20,s39,3.0
2020-02-20,s40,0.0
2020-02-20,s41,0.0
2020-02-20,s42,92.0
2020-02-20,s43,8.0
2020-02-20,s44,0.0
2020-02-20,s45,7.0
2020-02-20,s46,0.0
2020-02-20,s47,2.0
2020-02-20,s48,0.0
2020-02-20,s49,481.0
2020-02-20,s50,0.0
2020-02-20,s53,1.0
2020-02-20,s54,0.0
2020-02-20,s55,392.0
2020-02-20,s56,527.0
2020-02-21,s01,0.0
2020-02-21,s02,0.0
2020-02-21,s03,0.0
2020-02-21,s04,0.0
2020-02-21,s05,49.0
2020-02-21,s06,1382.0
2020-02-21,s07,10.0
2020-02-21,s08,0.0
2020-02-21,s10,1.0
2020-02-21,s11,1481.0
2020-02-21,s12,26.0
2020-02-21,s13,0.0
2020-02-21,s14,202.0
2020-02-21,s15,2.0
2020-02-21,s16,0.0
2020-02-21,s17,0.0
2020-02-21,s19,0.0
2020-02-21,s20,14.0
2020-02-21,s21,4522.0
2020-02-21,s22,718.0
2020-02-21,s23,450.0
2020-02-21,s24,312.0
2020-02-21,s25,0.0
2020-02-21,s26,0.0
2020-02-21,s27,76.0
2020-02-21,s28,410.0
2020-02-21,s29,1483.0
2020-02-21,s30,1694.0
2020-02-21,s31,0.0
2020-02-21,s32,0.0
2020-02-21,s33,5.0
2020-02-21,s34,0.0
2020-02-21,s35,1.0
2020-02-21,s36,211.0
2020-02-21,s37,50.0
2020-02-21,s38,0.0
2020-02-21,s39,1.0
2020-02-21,s40,0.0
2020-02-21,s41,0.0
2020-02-21,s42,145.0
2020-02-21,s43,8.0
2020-02-21,s44,1.0
2020-02-21,s45,7.0
2020-02-21,s46,0.0
2020-02-21,s47,0.0
2020-02-21,s48,0.0
2020-02-21,s49,529.0
2020-02-21,s50,0.0
2020-02-21,s53,1.0
2020-02-21,s54,0.0
2020-02-21,s55,359.0
2020-02-21,s56,438.0
2020-02-22,s01,0.0
2020-02-22,s02,0.0
2020-02-22,s03,0.0
2020-02-22,s04,0.0
2020-02-22,s05,57.0
2020-02-22,s06,938.0
2020-02-22,s07,1.0
2020-02-22,s08,0.0
2020-02-22,s10,2.0
2020-02-22,s11,1484.0
2020-02-22,s12,16.0
2020-02-22,s13,0.0
2020-02-22,s14,154.0
2020-02-22,s15,0.0
2020-02-22,s16,0.0
2020-02-22,s17,2.0
2020-02-22,s19,0.0
2020-02-22,s20,7.0
2020-02-22,s21,4200.0
2020-02-22,s22,714.0
2020-02-22,s23,398.0
2020-02-22,s24,251.0
2020-02-22,s25,0.0
2020-02-22,s26,0.0
2020-02-22,s27,64.0
2020-02-22,s28,290.0
2020-02-22,s29,1477.0
2020-02-22,s30,1728.0
2020-02-22,s31,0.0
2020-02-22,s32,0.0
2020-02-22,s33,10.0
2020-02-22,s34,0.0
2020-02-22,s35,0.0
2020-02-22,s36,233.0
2020-02-22,s37,34.0
2020-02-22,s38,0.0
2020-02-22,s39,0.0
2020-02-22,s40,0.0
2020-02-22,s41,0.0
2020-02-22,s42,187.0
2020-02-22,s43,5.0
2020-02-22,s44,0.0
2020-02-22,s45,5.0
2020-02-22,s46,0.0
2020-02-22,s47,0.0
2020-02-22,s48,0.0
2020-02-22,s49,529.0
2020-02-22,s50,0.0
2020-02-22,s53,0.0
2020-02-22,s54,1.0
2020-02-22,s55,299.0
2020-02-22,s56,407.0
2020-02-23,s01,0.0
2020-02-23,s02,0.0
2020-02-23,s03,0.0
2020-02-23,s04,0.0
2020-02-23,s05,39.0
2020-02-23,s06,1062.0
2020-02-23,s07,6.0
2020-02-23,s08,1.0
2020-02-23,s10,3.0
