date,symptom,n
2020-05-10,s53,23
2020-05-10,s54,63
2020-05-10,s55,366
2020-05-10,s56,550
2020-05-11,s01,0
2020-05-11,s02,0
2020-05-11,s03,5
2020-05-11,s04,0
2020-05-11,s05,77
2020-05-11,s06,1166
2020-05-11,s07,24
2020-05-11,s08,1
2020-05-11,s10,5
2020-05-11,s11,1804
2020-05-11,s12,72
2020-05-11,s13,5
2020-05-11,s14,254
2020-05-11,s15,22
2020-05-11,s16,1
2020-05-11,s17,3
2020-05-11,s19,0
2020-05-11,s20,11
2020-05-11,s21,7764
2020-05-11,s22,450
2020-05-11,s23,652
2020-05-11,s24,615
2020-05-11,s25,0
2020-05-11,s26,0
2020-05-11,s27,144
2020-05-11,s28,1369
2020-05-11,s29,1805
2020-05-11,s30,2375
2020-05-11,s31,0
2020-05-11,s32,3
2020-05-11,s33,14
2020-05-11,s34,0
2020-05-11,s35,2
2020-05-11,s36,285
2020-05-11,s37,84
2020-05-11,s38,0
2020-05-11,s39,4
2020-05-11,s40,14
2020-05-11,s41,9
2020-05-11,s42,399
2020-05-11,s43,47
2020-05-11,s44,0
2020-05-11,s45,17
2020-05-11,s46,0
2020-05-11,s47,2
2020-05-11,s48,0
2020-05-11,s49,379
2020-05-11,s50,4
2020-05-11,s51,0
2020-05-11,s52,0
2020-05-11,s53,56
2020-05-11,s54,72
2020-05-11,s55,595
2020-05-11,s56,610
2020-05-12,s01,0
2020-05-12,s02,0
2020-05-12,s03,6
2020-05-12,s04,0
2020-05-12,s05,91
2020-05-12,s06,1152
2020-05-12,s07,19
2020-05-12,s08,0
2020-05-12,s10,5
2020-05-12,s11,1896
2020-05-12,s12,79
2020-05-12,s13,8
2020-05-12,s14,339
2020-05-12,s15,17
2020-05-12,s16,0
2020-05-12,s17,5
2020-05-12,s19,0
2020-05-12,s20,29
2020-05-12,s21,7311
2020-05-12,s22,414
2020-05-12,s23,624
2020-05-12,s24,526
2020-05-12,s25,0
2020-05-12,s26,0
2020-05-12,s27,150
2020-05-12,s28,1476
2020-05-12,s29,1901
2020-05-12,s30,1980
2020-05-12,s31,0
2020-05-12,s32,3
2020-05-12,s33,13
2020-05-12,s34,0
2020-05-12,s35,2
2020-05-12,s36,255
2020-05-12,s37,79
2020-05-12,s38,1
2020-05-12,s39,8
2020-05-12,s40,23
2020-05-12,s41,21
2020-05-12,s42,343
2020-05-12,s43,15
2020-05-12,s44,1
2020-05-12,s45,7
2020-05-12,s46,1
2020-05-12,s47,4
2020-05-12,s48,0
2020-05-12,s49,370
2020-05-12,s50,5
2020-05-12,s51,0
2020-05-12,s52,0
2020-05-12,s53,36
2020-05-12,s54,60
2020-05-12,s55,677
2020-05-12,s56,616
2020-05-13,s01,0
2020-05-13,s02,2
2020-05-13,s03,8
2020-05-13,s04,0
2020-05-13,s05,85
2020-05-13,s06,1267
2020-05-13,s07,26
2020-05-13,s08,2
2020-05-13,s10,6
2020-05-13,s11,1799
2020-05-13,s12,68
2020-05-13,s13,7
2020-05-13,s14,423
2020-05-13,s15,21
2020-05-13,s16,0
2020-05-13,s17,6
2020-05-13,s19,0
2020-05-13,s20,14
2020-05-13,s21,7585
2020-05-13,s22,387
2020-05-13,s23,533
2020-05-13,s24,673
2020-05-13,s25,0
2020-05-13,s26,0
2020-05-13,s27,149
2020-05-13,s28,1396
2020-05-13,s29,1798
2020-05-13,s30,1934
2020-05-13,s31,0
2020-05-13,s32,2
2020-05-13,s33,4
2020-05-13,s34,0
2020-05-13,s35,2
2020-05-13,s36,224
2020-05-13,s37,90
2020-05-13,s38,0
2020-05-13,s39,8
2020-05-13,s40,28
2020-05-13,s41,20
2020-05-13,s42,433
2020-05-13,s43,11
2020-05-13,s44,0
2020-05-13,s45,9
2020-05-13,s46,1
2020-05-13,s47,3
2020-05-13,s48,1
2020-05-13,s49,244
2020-05-13,s50,2
2020-05-13,s51,0
2020-05-13,s52,0
2020-05-13,s53,40
2020-05-13,s54,75
2020-05-13,s55,597
2020-05-13,s56,656
2020-05-14,s01,0
2020-05-14,s02,3
2020-05-14,s03,12
2020-05-14,s04,0
2020-05-14,s05,92
2020-05-14,s06,1205
2020-05-14,s07,23
2020-05-14,s08,0
2020-05-14,s10,8
2020-05-14,s11,1575
2020-05-14,s12,51
2020-05-14,s13,7
2020-05-14,s14,350
2020-05-14,s15,12
2020-05-14,s16,0
2020-05-14,s17,4
2020-05-14,s19,0
2020-05-14,s20,37
2020-05-14,s21,7257
2020-05-14,s22,393
2020-05-14,s23,508
2020-05-14,s24,573
2020-05-14,s25,0
2020-05-14,s26,0
2020-05-14,s27,123
2020-05-14,s28,1347
2020-05-14,s29,1572
2020-05-14,s30,1765
2020-05-14,s31,0
2020-05-14,s32,0
2020-05-14,s33,10
2020-05-14,s34,0
2020-05-14,s35,4
2020-05-14,s36,212
2020-05-14,s37,80
2020-05-14,s38,2
2020-05-14,s39,4
2020-05-14,s40,40
2020-05-14,s41,23
2020-05-14,s42,401
2020-05-14,s43,10
2020-05-14,s44,0
2020-05-14,s45,18
2020-05-14,s46,2
2020-05-14,s47,5
2020-05-14,s48,0
2020-05-14,s49,261
2020-05-14,s50,6
2020-05-14,s51,0
2020-05-14,s52,0
2020-05-14,s53,22
2020-05-14,s54,56
2020-05-14,s55,522
2020-05-14,s56,721
2020-05-15,s01,0
2020-05-15,s02,1
2020-05-15,s03,7
2020-05-15,s04,0
2020-05-15,s05,69
2020-05-15,s06,1075
2020-05-15,s07,17
2020-05-15,s08,1
2020-05-15,s10,3
2020-05-15,s11,1495
2020-05-15,s12,63
2020-05-15,s13,7
2020-05-15,s14,330
2020-05-15,s15,9
2020-05-15,s16,1
2020-05-15,s17,6
2020-05-15,s19,0
2020-05-15,s20,19
2020-05-15,s21,6789
2020-05-15,s22,377
2020-05-15,s23,475
2020-05-15,s24,512
2020-05-15,s25,0
2020-05-15,s26,1
2020-05-15,s27,136
2020-05-15,s28,1294
2020-05-15,s29,1493
2020-05-15,s30,1783
2020-05-15,s31,0
2020-05-15,s32,0
2020-05-15,s33,7
2020-05-15,s34,0
2020-05-15,s35,0
2020-05-15,s36,177
2020-05-15,s37,125
2020-05-15,s38,1
2020-05-15,s39,7
2020-05-15,s40,22
2020-05-15,s41,12
2020-05-15,s42,430
2020-05-15,s43,13
2020-05-15,s44,1
2020-05-15,s45,12
2020-05-15,s46,1
2020-05-15,s47,4
2020-05-15,s48,0
2020-05-15,s49,347
2020-05-15,s50,5
2020-05-15,s51,0
2020-05-15,s52,0
2020-05-15,s53,21
2020-05-15,s54,49
2020-05-15,s55,511
2020-05-15,s56,586
2020-05-16,s01,0
2020-05-16,s02,1
2020-05-16,s03,9
2020-05-16,s04,0
2020-05-16,s05,70
2020-05-16,s06,868
2020-05-16,s07,14
2020-05-16,s08,0
2020-05-16,s10,3
2020-05-16,s11,1375
2020-05-16,s12,41
2020-05-16,s13,6
2020-05-16,s14,287
2020-05-16,s15,19
2020-05-16,s16,0
2020-05-16,s17,8
2020-05-16,s19,0
2020-05-16,s20,17
2020-05-16,s21,6863
2020-05-16,s22,356
2020-05-16,s23,405
2020-05-16,s24,635
2020-05-16,s25,0
2020-05-16,s26,0
2020-05-16,s27,101
2020-05-16,s28,1347
2020-05-16,s29,1371
2020-05-16,s30,1275
2020-05-16,s31,0
2020-05-16,s32,2
2020-05-16,s33,5
2020-05-16,s34,0
2020-05-16,s35,1
2020-05-16,s36,196
2020-05-16,s37,64
2020-05-16,s38,1
2020-05-16,s39,1
2020-05-16,s40,19
2020-05-16,s41,11
2020-05-16,s42,347
2020-05-16,s43,10
2020-05-16,s44,0
2020-05-16,s45,8
2020-05-16,s46,0
2020-05-16,s47,4
2020-05-16,s48,0
2020-05-16,s49,242
2020-05-16,s50,10
2020-05-16,s51,0
2020-05-16,s52,0
2020-05-16,s53,24
2020-05-16,s54,44
2020-05-16,s55,454
2020-05-16,s56,531
2020-05-17,s01,0
2020-05-17,s02,0
2020-05-17,s03,4
2020-05-17,s04,0
2020-05-17,s05,69
2020-05-17,s06,917
2020-05-17,s07,14
2020-05-17,s08,0
2020-05-17,s10,7
2020-05-17,s11,1527
2020-05-17,s12,35
2020-05-17,s13,5
2020-05-17,s14,264
2020-05-17,s15,8
2020-05-17,s16,0
2020-05-17,s17,6
2020-05-17,s19,0
2020-05-17,s20,17
2020-05-17,s21,7550
2020-05-17,s22,327
2020-05-17,s23,434
2020-05-17,s24,770
2020-05-17,s25,0
2020-05-17,s26,0
2020-05-17,s27,103
2020-05-17,s28,1375
2020-05-17,s29,1525
2020-05-17,s30,1172
2020-05-17,s31,0
2020-05-17,s32,0
2020-05-17,s33,3
2020-05-17,s34,0
2020-05-17,s35,2
2020-05-17,s36,183
2020-05-17,s37,83
2020-05-17,s38,1
2020-05-17,s39,4
2020-05-17,s40,11
2020-05-17,s41,10
2020-05-17,s42,270
2020-05-17,s43,20
2020-05-17,s44,1
2020-05-17,s45,9
2020-05-17,s46,1
2020-05-17,s47,0
2020-05-17,s48,0
2020-05-17,s49,222
2020-05-17,s50,5
2020-05-17,s51,0
2020-05-17,s52,0
2020-05-17,s53,15
2020-05-17,s54,27
2020-05-17,s55,376
2020-05-17,s56,577
2020-05-18,s01,0
2020-05-18,s02,0
2020-05-18,s03,13
2020-05-18,s04,0
2020-05-18,s05,73
2020-05-18,s06,1121
2020-05-18,s07,20
2020-05-18,s08,1
2020-05-18,s10,1
2020-05-18,s11,1603
2020-05-18,s12,59
2020-05-18,s13,3
2020-05-18,s14,283
2020-05-18,s15,13
2020-05-18,s16,0
2020-05-18,s17,15
2020-05-18,s19,0
2020-05-18,s20,23
2020-05-18,s21,7994
2020-05-18,s22,347
2020-05-18,s23,601
2020-05-18,s24,566
2020-05-18,s25,0
2020-05-18,s26,2
2020-05-18,s27,119
2020-05-18,s28,1283
2020-05-18,s29,1602
2020-05-18,s30,1810
2020-05-18,s31,0
2020-05-18,s32,3
2020-05-18,s33,10
2020-05-18,s34,0
2020-05-18,s35,0
2020-05-18,s36,165
2020-05-18,s37,77
2020-05-18,s38,0
2020-05-18,s39,3
2020-05-18,s40,39
2020-05-18,s41,25
2020-05-18,s42,315
2020-05-18,s43,18
2020-05-18,s44,1
2020-05-18,s45,7
2020-05-18,s46,0
2020-05-18,s47,2
2020-05-18,s48,1
2020-05-18,s49,259
2020-05-18,s50,4
2020-05-18,s51,0
2020-05-18,s52,0
2020-05-18,s53,18
2020-05-18,s54,37
2020-05-18,s55,472
2020-05-18,s56,733
2020-05-19,s01,0
2020-05-19,s02,1
2020-05-19,s03,3
2020-05-19,s04,0
2020-05-19,s05,77
2020-05-19,s06,1237
2020-05-19,s07,47
2020-05-19,s08,0
2020-05-19,s10,5
2020-05-19,s11,1574
2020-05-19,s12,39
2020-05-19,s13,1
2020-05-19,s14,261
2020-05-19,s15,13
2020-05-19,s16,0
2020-05-19,s17,24
2020-05-19,s19,0
2020-05-19,s20,23
2020-05-19,s21,7407
2020-05-19,s22,347
2020-05-19,s23,518
2020-05-19,s24,660
2020-05-19,s25,0
2020-05-19,s26,2
2020-05-19,s27,142
2020-05-19,s28,1217
2020-05-19,s29,1576
2020-05-19,s30,0
2020-05-19,s31,0
2020-05-19,s32,2
2020-05-19,s33,4
2020-05-19,s34,0
2020-05-19,s35,2
2020-05-19,s36,182
2020-05-19,s37,109
2020-05-19,s38,0
2020-05-19,s39,15
2020-05-19,s40,18
2020-05-19,s41,13
2020-05-19,s42,529
2020-05-19,s43,14
2020-05-19,s44,0
2020-05-19,s45,10
2020-05-19,s46,1
2020-05-19,s47,2
2020-05-19,s48,0
2020-05-19,s49,240
2020-05-19,s50,2
2020-05-19,s51,0
2020-05-19,s52,0
2020-05-19,s53,32
2020-05-19,s54,72
2020-05-19,s55,437
2020-05-19,s56,706
2020-05-20,s01,1
2020-05-20,s02,2
2020-05-20,s03,17
2020-05-20,s04,0
2020-05-20,s05,70
2020-05-20,s06,1297
2020-05-20,s07,28
2020-05-20,s08,0
2020-05-20,s10,10
2020-05-20,s11,1731
2020-05-20,s12,42
2020-05-20,s13,3
2020-05-20,s14,335
2020-05-20,s15,14
2020-05-20,s16,1
2020-05-20,s17,28
2020-05-20,s19,0
2020-05-20,s20,35
2020-05-20,s21,7531
2020-05-20,s22,355
2020-05-20,s23,530
2020-05-20,s24,582
2020-05-20,s25,0
2020-05-20,s26,3
2020-05-20,s27,136
2020-05-20,s28,1147
2020-05-20,s29,1728
2020-05-20,s30,208
2020-05-20,s31,2
2020-05-20,s32,2
2020-05-20,s33,7
2020-05-20,s34,0
2020-05-20,s35,2
2020-05-20,s36,152
2020-05-20,s37,92
2020-05-20,s38,0
2020-05-20,s39,8
2020-05-20,s40,8
2020-05-20,s41,8
2020-05-20,s42,503
2020-05-20,s43,19
2020-05-20,s44,0
2020-05-20,s45,6
2020-05-20,s46,3
2020-05-20,s47,1
2020-05-20,s48,0
2020-05-20,s49,229
2020-05-20,s50,8
2020-05-20,s51,0
2020-05-20,s52,0
2020-05-20,s53,27
2020-05-20,s54,70
2020-05-20,s55,455
2020-05-20,s56,653
2020-05-21,s01,0
2020-05-21,s02,1
2020-05-21,s03,6
2020-05-21,s04,0
2020-05-21,s05,71
2020-05-21,s06,1286
2020-05-21,s07,25
2020-05-21,s08,0
2020-05-21,s10,4
2020-05-21,s11,1598
2020-05-21,s12,45
2020-05-21,s13,4
2020-05-21,s14,348
2020-05-21,s15,14
2020-05-21,s16,1
2020-05-21,s17,18
2020-05-21,s19,0
2020-05-21,s20,21
2020-05-21,s21,7894
2020-05-21,s22,336
2020-05-21,s23,535
2020-05-21,s24,565
2020-05-21,s25,0
2020-05-21,s26,0
2020-05-21,s27,120
2020-05-21,s28,1110
2020-05-21,s29,1598
2020-05-21,s30,1380
2020-05-21,s31,0
2020-05-21,s32,2
2020-05-21,s33,2
2020-05-21,s34,0
2020-05-21,s35,1
2020-05-21,s36,168
2020-05-21,s37,85
2020-05-21,s38,1
2020-05-21,s39,4
2020-05-21,s40,18
2020-05-21,s41,19
2020-05-21,s42,323
2020-05-21,s43,16
2020-05-21,s44,1
2020-05-21,s45,6
2020-05-21,s46,0
2020-05-21,s47,3
2020-05-21,s48,0
2020-05-21,s49,227
2020-05-21,s50,1
2020-05-21,s51,0
2020-05-21,s52,0
2020-05-21,s53,30
2020-05-21,s54,76
2020-05-21,s55,413
2020-05-21,s56,650
2020-05-22,s01,0
2020-05-22,s02,0
2020-05-22,s03,4
2020-05-22,s04,0
2020-05-22,s05,87
2020-05-22,s06,1262
2020-05-22,s07,21
2020-05-22,s08,0
2020-05-22,s10,3
2020-05-22,s11,1432
2020-05-22,s12,37
2020-05-22,s13,0
2020-05-22,s14,419
2020-05-22,s15,14
2020-05-22,s16,0
2020-05-22,s17,7
2020-05-22,s19,0
2020-05-22,s20,22
2020-05-22,s21,7572
2020-05-22,s22,323
2020-05-22,s23,485
2020-05-22,s24,558
2020-05-22,s25,0
2020-05-22,s26,0
2020-05-22,s27,146
2020-05-22,s28,1062
2020-05-22,s29,1432
2020-05-22,s30,1289
2020-05-22,s31,0
2020-05-22,s32,1
2020-05-22,s33,11
2020-05-22,s34,0
2020-05-22,s35,3
2020-05-22,s36,176
2020-05-22,s37,102
2020-05-22,s38,0
2020-05-22,s39,2
2020-05-22,s40,14
2020-05-22,s41,11
2020-05-22,s42,256
2020-05-22,s43,13
2020-05-22,s44,1
2020-05-22,s45,12
2020-05-22,s46,3
2020-05-22,s47,1
2020-05-22,s48,0
2020-05-22,s49,198
2020-05-22,s50,7
2020-05-22,s51,0
2020-05-22,s52,0
2020-05-22,s53,31
2020-05-22,s54,41
2020-05-22,s55,406
2020-05-22,s56,1046
2020-05-23,s01,0
2020-05-23,s02,0
2020-05-23,s03,7
2020-05-23,s04,0
2020-05-23,s05,57
2020-05-23,s06,1173
2020-05-23,s07,18
2020-05-23,s08,0
2020-05-23,s10,3
2020-05-23,s11,1226
2020-05-23,s12,33
2020-05-23,s13,3
2020-05-23,s14,454
2020-05-23,s15,5
2020-05-23,s16,0
2020-05-23,s17,4
2020-05-23,s19,0
2020-05-23,s20,19
2020-05-23,s21,7468
2020-05-23,s22,318
2020-05-23,s23,445
2020-05-23,s24,491
2020-05-23,s25,0
2020-05-23,s26,1
2020-05-23,s27,109
2020-05-23,s28,923
2020-05-23,s29,1229
2020-05-23,s30,914
2020-05-23,s31,0
2020-05-23,s32,3
2020-05-23,s33,8
2020-05-23,s34,0
2020-05-23,s35,2
2020-05-23,s36,155
2020-05-23,s37,85
2020-05-23,s38,0
2020-05-23,s39,6
2020-05-23,s40,6
2020-05-23,s41,5
2020-05-23,s42,237
2020-05-23,s43,19
2020-05-23,s44,0
2020-05-23,s45,9
2020-05-23,s46,5
2020-05-23,s47,0
2020-05-23,s48,0
2020-05-23,s49,203
2020-05-23,s50,1
2020-05-23,s51,0
2020-05-23,s52,0
2020-05-23,s53,23
2020-05-23,s54,84
2020-05-23,s55,317
2020-05-23,s56,726
2020-05-24,s01,0
2020-05-24,s02,0
2020-05-24,s03,3
2020-05-24,s04,0
2020-05-24,s05,60
2020-05-24,s06,914
2020-05-24,s07,16
2020-05-24,s08,2
2020-05-24,s10,4
2020-05-24,s11,1252
2020-05-24,s12,38
2020-05-24,s13,3
2020-05-24,s14,396
2020-05-24,s15,8
2020-05-24,s16,0
2020-05-24,s17,7
2020-05-24,s19,0
2020-05-24,s20,8
2020-05-24,s21,6896
2020-05-24,s22,341
2020-05-24,s23,430
2020-05-24,s24,504
2020-05-24,s25,0
2020-05-24,s26,0
2020-05-24,s27,95
2020-05-24,s28,946
2020-05-24,s29,1257
2020-05-24,s30,1062
2020-05-24,s31,0
2020-05-24,s32,4
2020-05-24,s33,5
2020-05-24,s34,0
2020-05-24,s35,1
2020-05-24,s36,218
2020-05-24,s37,76
2020-05-24,s38,1
2020-05-24,s39,2
2020-05-24,s40,13
2020-05-24,s41,21
2020-05-24,s42,255
2020-05-24,s43,12
2020-05-24,s44,0
2020-05-24,s45,7
2020-05-24,s46,2
2020-05-24,s47,3
2020-05-24,s48,0
2020-05-24,s49,261
2020-05-24,s50,6
2020-05-24,s51,0
2020-05-24,s52,0
2020-05-24,s53,48
2020-05-24,s54,166
2020-05-24,s55,421
2020-05-24,s56,703
2020-05-25,s01,0
2020-05-25,s02,1
2020-05-25,s03,4
2020-05-25,s04,0
2020-05-25,s05,81
2020-05-25,s06,987
2020-05-25,s07,15
2020-05-25,s08,2
2020-05-25,s10,5
2020-05-25,s11,1434
2020-05-25,s12,37
2020-05-25,s13,4
2020-05-25,s14,319
2020-05-25,s15,5
2020-05-25,s16,0
2020-05-25,s17,152
2020-05-25,s19,0
2020-05-25,s20,13
2020-05-25,s21,7159
2020-05-25,s22,412
2020-05-25,s23,476
2020-05-25,s24,534
2020-05-25,s25,1
2020-05-25,s26,0
2020-05-25,s27,118
2020-05-25,s28,1090
2020-05-25,s29,1436
2020-05-25,s30,1241
2020-05-25,s31,0
2020-05-25,s32,0
2020-05-25,s33,6
2020-05-25,s34,0
2020-05-25,s35,0
2020-05-25,s36,177
2020-05-25,s37,68
2020-05-25,s38,1
2020-05-25,s39,4
2020-05-25,s40,6
2020-05-25,s41,4
2020-05-25,s42,208
2020-05-25,s43,14
2020-05-25,s44,2
2020-05-25,s45,4
2020-05-25,s46,0
2020-05-25,s47,5
2020-05-25,s48,0
2020-05-25,s49,293
2020-05-25,s50,4
2020-05-25,s51,0
2020-05-25,s52,0
2020-05-25,s53,59
2020-05-25,s54,168
2020-05-25,s55,427
2020-05-25,s56,637
2020-05-26,s01,0
2020-05-26,s02,2
2020-05-26,s03,5
2020-05-26,s04,1
2020-05-26,s05,66
2020-05-26,s06,1241
2020-05-26,s07,21
2020-05-26,s08,0
2020-05-26,s10,9
2020-05-26,s11,1463
2020-05-26,s12,104
2020-05-26,s13,4
2020-05-26,s14,342
2020-05-26,s15,11
2020-05-26,s16,1
2020-05-26,s17,69
2020-05-26,s19,0
2020-05-26,s20,26
2020-05-26,s21,7047
2020-05-26,s22,415
2020-05-26,s23,500
2020-05-26,s24,533
2020-05-26,s25,0
2020-05-26,s26,0
2020-05-26,s27,108
2020-05-26,s28,1201
2020-05-26,s29,1468
2020-05-26,s30,1362
2020-05-26,s31,0
2020-05-26,s32,0
2020-05-26,s33,2
2020-05-26,s34,0
2020-05-26,s35,0
2020-05-26,s36,255
2020-05-26,s37,78
2020-05-26,s38,0
2020-05-26,s39,5
2020-05-26,s40,17
2020-05-26,s41,9
2020-05-26,s42,230
2020-05-26,s43,10
2020-05-26,s44,0
2020-05-26,s45,7
2020-05-26,s46,1
2020-05-26,s47,4
2020-05-26,s48,0
2020-05-26,s49,358
2020-05-26,s50,5
2020-05-26,s51,0
2020-05-26,s52,0
2020-05-26,s53,66
2020-05-26,s54,217
2020-05-26,s55,431
2020-05-26,s56,617
2020-05-27,s01,0
2020-05-27,s02,0
2020-05-27,s03,10
2020-05-27,s04,0
2020-05-27,s05,67
2020-05-27,s06,1220
2020-05-27,s07,15
2020-05-27,s08,0
2020-05-27,s10,2
2020-05-27,s11,1404
2020-05-27,s12,103
2020-05-27,s13,4
2020-05-27,s14,357
2020-05-27,s15,9
2020-05-27,s16,0
2020-05-27,s17,16
2020-05-27,s19,0
2020-05-27,s20,8
2020-05-27,s21,7494
2020-05-27,s22,421
2020-05-27,s23,497
2020-05-27,s24,496
2020-05-27,s25,0
2020-05-27,s26,0
2020-05-27,s27,170
2020-05-27,s28,1067
2020-05-27,s29,1397
2020-05-27,s30,1264
2020-05-27,s31,0
2020-05-27,s32,0
2020-05-27,s33,9
2020-05-27,s34,0
2020-05-27,s35,5
2020-05-27,s36,348
2020-05-27,s37,83
2020-05-27,s38,3
2020-05-27,s39,4
2020-05-27,s40,13
2020-05-27,s41,12
2020-05-27,s42,187
2020-05-27,s43,13
2020-05-27,s44,0
2020-05-27,s45,7
2020-05-27,s46,0
2020-05-27,s47,1
2020-05-27,s48,0
2020-05-27,s49,453
2020-05-27,s50,11
2020-05-27,s51,0
2020-05-27,s52,0
2020-05-27,s53,41
2020-05-27,s54,101
2020-05-27,s55,447
2020-05-27,s56,619
2020-05-28,s01,0
2020-05-28,s02,0
2020-05-28,s03,6
2020-05-28,s04,0
2020-05-28,s05,81
2020-05-28,s06,1097
2020-05-28,s07,11
2020-05-28,s08,4
2020-05-28,s10,1
2020-05-28,s11,1320
2020-05-28,s12,74
2020-05-28,s13,5
2020-05-28,s14,303
2020-05-28,s15,6
2020-05-28,s16,1
2020-05-28,s17,7
2020-05-28,s19,0
2020-05-28,s20,11
2020-05-28,s21,7490
2020-05-28,s22,362
2020-05-28,s23,464
2020-05-28,s24,474
2020-05-28,s25,0
2020-05-28,s26,0
2020-05-28,s27,128
2020-05-28,s28,1023
2020-05-28,s29,1319
2020-05-28,s30,1114
2020-05-28,s31,0
2020-05-28,s32,3
2020-05-28,s33,3
2020-05-28,s34,0
2020-05-28,s35,1
2020-05-28,s36,294
2020-05-28,s37,89
2020-05-28,s38,1
2020-05-28,s39,6
2020-05-28,s40,12
2020-05-28,s41,15
2020-05-28,s42,187
2020-05-28,s43,6
2020-05-28,s44,1
2020-05-28,s45,10
2020-05-28,s46,0
2020-05-28,s47,3
2020-05-28,s48,2
2020-05-28,s49,349
2020-05-28,s50,3
2020-05-28,s51,0
2020-05-28,s52,0
2020-05-28,s53,18
2020-05-28,s54,76
2020-05-28,s55,395
2020-05-28,s56,613
2020-05-29,s01,0
2020-05-29,s02,2
2020-05-29,s03,7
2020-05-29,s04,0
2020-05-29,s05,83
2020-05-29,s06,925
2020-05-29,s07,22
2020-05-29,s08,1
2020-05-29,s10,4
2020-05-29,s11,1327
2020-05-29,s12,59
2020-05-29,s13,2
2020-05-29,s14,274
2020-05-29,s15,9
2020-05-29,s16,1
2020-05-29,s17,19
2020-05-29,s19,0
2020-05-29,s20,16
2020-05-29,s21,5560
2020-05-29,s22,328
2020-05-29,s23,414
2020-05-29,s24,506
2020-05-29,s25,0
2020-05-29,s26,0
2020-05-29,s27,96
2020-05-29,s28,1007
2020-05-29,s29,1326
2020-05-29,s30,938
2020-05-29,s31,0
2020-05-29,s32,0
2020-05-29,s33,4
2020-05-29,s34,0
2020-05-29,s35,1
2020-05-29,s36,299
2020-05-29,s37,65
2020-05-29,s38,1
2020-05-29,s39,7
2020-05-29,s40,12
2020-05-29,s41,9
2020-05-29,s42,218
2020-05-29,s43,12
2020-05-29,s44,0
2020-05-29,s45,5
2020-05-29,s46,1
2020-05-29,s47,1
2020-05-29,s48,0
2020-05-29,s49,301
2020-05-29,s50,8
2020-05-29,s51,0
2020-05-29,s52,0
2020-05-29,s53,16
2020-05-29,s54,40
2020-05-29,s55,336
2020-05-29,s56,571
2020-05-30,s01,0
2020-05-30,s02,1
2020-05-30,s03,4
2020-05-30,s04,0
2020-05-30,s05,72
2020-05-30,s06,0
2020-05-30,s07,84
2020-05-30,s08,0
2020-05-30,s10,3
2020-05-30,s11,1263
2020-05-30,s12,57
2020-05-30,s13,0
2020-05-30,s14,284
2020-05-30,s15,4
2020-05-30,s16,0
2020-05-30,s17,4
2020-05-30,s19,0
2020-05-30,s20,7
2020-05-30,s21,0
2020-05-30,s22,377
2020-05-30,s23,417
2020-05-30,s24,453
2020-05-30,s25,0
2020-05-30,s26,0
2020-05-30,s27,110
2020-05-30,s28,938
2020-05-30,s29,1261
2020-05-30,s30,0
2020-05-30,s31,0
2020-05-30,s32,1
2020-05-30,s33,2
2020-05-30,s34,0
2020-05-30,s35,0
2020-05-30,s36,250
2020-05-30,s37,0
2020-05-30,s38,1
2020-05-30,s39,3
2020-05-30,s40,9
2020-05-30,s41,7
2020-05-30,s42,145
2020-05-30,s43,14
2020-05-30,s44,0
2020-05-30,s45,6
2020-05-30,s46,1
2020-05-30,s47,1
2020-05-30,s48,0
2020-05-30,s49,297
2020-05-30,s50,5
2020-05-30,s51,0
2020-05-30,s52,0
2020-05-30,s53,14
2020-05-30,s54,39
2020-05-30,s55,292
2020-05-30,s56,580
2020-05-31,s01,0
2020-05-31,s02,0
2020-05-31,s03,1
2020-05-31,s04,0
2020-05-31,s05,83
2020-05-31,s06,235
2020-05-31,s07,19
2020-05-31,s08,3
2020-05-31,s10,2
2020-05-31,s11,1092
2020-05-31,s12,104
2020-05-31,s13,1
2020-05-31,s14,280
2020-05-31,s15,7
2020-05-31,s16,0
2020-05-31,s17,2
2020-05-31,s19,0
2020-05-31,s20,5
2020-05-31,s21,1604
2020-05-31,s22,287
2020-05-31,s23,429
2020-05-31,s24,494
2020-05-31,s25,0
2020-05-31,s26,0
2020-05-31,s27,101
2020-05-31,s28,955
2020-05-31,s29,1095
2020-05-31,s30,121
2020-05-31,s31,0
2020-05-31,s32,0
2020-05-31,s33,2
2020-05-31,s34,0
2020-05-31,s35,2
2020-05-31,s36,186
2020-05-31,s37,17
2020-05-31,s38,0
2020-05-31,s39,2
2020-05-31,s40,8
2020-05-31,s41,9
2020-05-31,s42,144
2020-05-31,s43,10
2020-05-31,s44,0
2020-05-31,s45,3
2020-05-31,s46,0
2020-05-31,s47,0
2020-05-31,s48,0
2020-05-31,s49,227
2020-05-31,s50,2
2020-05-31,s51,0
2020-05-31,s52,0
2020-05-31,s53,11
2020-05-31,s54,32
2020-05-31,s55,263
2020-05-31,s56,618
2020-06-01,s01,0
2020-06-01,s02,1
2020-06-01,s03,9
2020-06-01,s04,0
2020-06-01,s05,80
2020-06-01,s06,1240
2020-06-01,s07,16
2020-06-01,s08,0
2020-06-01,s10,5
2020-06-01,s11,1154
2020-06-01,s12,93
2020-06-01,s13,1
2020-06-01,s14,246
2020-06-01,s15,8
2020-06-01,s16,0
2020-06-01,s17,3
2020-06-01,s19,0
2020-06-01,s20,12
